Allegany County	67947
Anne Arundel County	588769
Baltimore County	853073
Calvert County	92857
Caroline County	33290
Carroll County	172890
Cecil County	103740
Charles County	166682
Dorchester County	32508
Frederick County	272737
Garrett County	28761
Harford County	261122
Howard County	332722
Kent County	19142
Montgomery County	1061243
Prince George's County	965601
Queen Anne's County	49983
St. Mary's County	113953
Somerset County	24567
Talbot County	37456
Washington County	154586
Wicomico County	103473
Worcester County	52445
Baltimore city	583132
