Accomack County	33246
Albemarle County	113535
Alleghany County	14986
Amelia County	13268
Amherst County	31273
Appomattox County	16353
Arlington County	232965
Augusta County	77563
Bath County	4114
Bedford County	80131
Bland County	6173
Botetourt County	33866
Brunswick County	15940
Buchanan County	19816
Buckingham County	16947
Campbell County	55492
Caroline County	31332
Carroll County	29048
Charles City County	6594
Charlotte County	11448
Chesterfield County	370688
Clarke County	14881
Craig County	4865
Culpeper County	53596
Cumberland County	9681
Dickenson County	13787
Dinwiddie County	27912
Essex County	10573
Fairfax County	1139720
Fauquier County	73815
Floyd County	15566
Fluvanna County	27723
Franklin County	54938
Frederick County	93717
Giles County	16562
Gloucester County	39069
Goochland County	25488
Grayson County	15359
Greene County	20968
Greensville County	11437
Halifax County	33738
Hanover County	111603
Henrico County	333554
Henry County	50248
Highland County	2226
Isle of Wight County	39278
James City County	79882
King and Queen County	6662
King George County	27489
King William County	18171
Lancaster County	10928
Lee County	21983
Loudoun County	427592
Louisa County	38848
Lunenburg County	11926
Madison County	13942
Mathews County	8546
Mecklenburg County	30248
Middlesex County	10781
Montgomery County	98473
Nelson County	14790
New Kent County	23897
Northampton County	12085
Northumberland County	12029
Nottoway County	15594
Orange County	37188
Page County	23807
Patrick County	17602
Pittsylvania County	59972
Powhatan County	31136
Prince Edward County	21932
Prince George County	42880
Prince William County	484472
Pulaski County	33759
Rappahannock County	7407
Richmond County	9017
Roanoke County	96589
Rockbridge County	22641
Rockingham County	84394
Russell County	25550
Scott County	21419
Shenandoah County	44752
Smyth County	29477
Southampton County	18006
Spotsylvania County	143676
Stafford County	160877
Surry County	6530
Sussex County	10763
Tazewell County	39925
Warren County	40925
Washington County	53635
Westmoreland County	18731
Wise County	35647
Wythe County	28178
York County	70915
Alexandria city	154706
Bristol city	17054
Buena Vista city	6601
Charlottesville city	45672
Chesapeake city	251269
Colonial Heights city	18273
Covington city	5717
Danville city	42215
Emporia city	5667
Fairfax city	24276
Falls Church city	14493
Franklin city	8217
Fredericksburg city	28367
Galax city	6660
Hampton city	137746
Harrisonburg city	51430
Hopewell city	23140
Lexington city	7456
Lynchburg city	79009
Manassas city	42708
Manassas Park city	17002
Martinsville city	13517
Newport News city	184587
Norfolk city	235089
Norton city	3666
Petersburg city	33429
Poquoson city	12574
Portsmouth city	97840
Radford city	16499
Richmond city	226604
Roanoke city	98865
Salem city	25373
Staunton city	25661
Suffolk city	96194
Virginia Beach city	457672
Waynesboro city	22550
Williamsburg city	15590
Winchester city	28136
