Adams County	104127
Allegheny County	1238090
Armstrong County	65093
Beaver County	166624
Bedford County	47461
Berks County	429342
Blair County	121767
Bradford County	59892
Bucks County	646098
Butler County	194273
Cambria County	132167
Cameron County	4459
Carbon County	65412
Centre County	157527
Chester County	538649
Clarion County	37156
Clearfield County	80082
Clinton County	37465
Columbia County	64872
Crawford County	83351
Cumberland County	262919
Dauphin County	287400
Delaware County	573849
Elk County	30783
Erie County	269011
Fayette County	126931
Forest County	7032
Franklin County	156289
Fulton County	14523
Greene County	35369
Huntingdon County	43889
Indiana County	82886
Jefferson County	44114
Juniata County	23297
Lackawanna County	215663
Lancaster County	553652
Lawrence County	85497
Lebanon County	143493
Lehigh County	375539
Luzerne County	326053
Lycoming County	113605
McKean County	39941
Mercer County	109972
Mifflin County	46136
Monroe County	169273
Montgomery County	860578
Montour County	18087
Northampton County	313628
Northumberland County	91266
Perry County	45986
Philadelphia County	1576251
Pike County	59952
Potter County	16259
Schuylkill County	143264
Snyder County	39621
Somerset County	73627
Sullivan County	5868
Susquehanna County	38389
Tioga County	40929
Union County	42568
Venango County	49938
Warren County	38134
Washington County	209470
Wayne County	51431
Westmoreland County	353057
Wyoming County	26034
York County	458696
