Adams County	2188
Barnes County	10836
Benson County	5953
Billings County	931
Bottineau County	6377
Bowman County	2981
Burke County	2189
Burleigh County	98467
Cass County	184868
Cavalier County	3693
Dickey County	4959
Divide County	2198
Dunn County	4103
Eddy County	2333
Emmons County	3282
Foster County	3389
Golden Valley County	1730
Grand Forks County	73062
Grant County	2281
Griggs County	2296
Hettinger County	2474
Kidder County	2384
LaMoure County	4083
Logan County	1885
McHenry County	5322
McIntosh County	2512
McKenzie County	14744
McLean County	9749
Mercer County	8330
Morton County	33333
Mountrail County	9765
Nelson County	2989
Oliver County	1866
Pembina County	6827
Pierce County	3968
Ramsey County	11555
Ransom County	5703
Renville County	2272
Richland County	16524
Rolette County	12162
Sargent County	3842
Sheridan County	1258
Sioux County	3884
Slope County	701
Stark County	33805
Steele County	1797
Stutsman County	21529
Towner County	2138
Traill County	7974
Walsh County	10520
Ward County	69847
Wells County	3955
Williams County	41149
