Adams County	27542
Allen County	101670
Ashland County	52316
Ashtabula County	97337
Athens County	62056
Auglaize County	46141
Belmont County	65849
Brown County	43662
Butler County	390234
Carroll County	26691
Champaign County	38699
Clark County	135633
Clermont County	209642
Clinton County	42004
Columbiana County	101310
Coshocton County	36618
Crawford County	41754
Cuyahoga County	1249387
Darke County	51597
Defiance County	38144
Delaware County	220740
Erie County	74852
Fairfield County	161064
Fayette County	28906
Franklin County	1321414
Fulton County	42450
Gallia County	29158
Geauga County	95565
Greene County	168412
Guernsey County	38287
Hamilton County	826139
Hancock County	74656
Hardin County	30621
Harrison County	14477
Henry County	27538
Highland County	43354
Hocking County	28097
Holmes County	44271
Huron County	58367
Jackson County	32511
Jefferson County	64789
Knox County	62897
Lake County	232023
Lawrence County	57445
Licking County	180401
Logan County	46035
Lorain County	315595
Lucas County	429191
Madison County	44386
Mahoning County	226762
Marion County	65291
Medina County	183092
Meigs County	22049
Mercer County	42309
Miami County	109264
Monroe County	13329
Montgomery County	535840
Morgan County	13682
Morrow County	35151
Muskingum County	86408
Noble County	14176
Ottawa County	40104
Paulding County	18871
Perry County	35460
Pickaway County	59333
Pike County	27089
Portage County	162382
Preble County	40867
Putnam County	34318
Richland County	125195
Ross County	76891
Sandusky County	58715
Scioto County	73346
Seneca County	54906
Shelby County	47977
Stark County	373834
Summit County	537633
Trumbull County	201335
Tuscarawas County	92500
Union County	64971
Van Wert County	28732
Vinton County	12696
Warren County	246553
Washington County	59423
Wayne County	116710
Williams County	36716
Wood County	132472
Wyandot County	21708
