Anderson County	57881
Andrews County	18612
Angelina County	86345
Aransas County	23916
Archer County	8557
Armstrong County	1847
Atascosa County	49089
Austin County	30109
Bailey County	6859
Bandera County	20987
Bastrop County	97983
Baylor County	3464
Bee County	30990
Bell County	371981
Bexar County	2014052
Blanco County	11454
Borden County	641
Bosque County	18239
Bowie County	92792
Brazoria County	373368
Brazos County	234480
Brewster County	9566
Briscoe County	1421
Brooks County	7030
Brown County	38002
Burleson County	17644
Burnet County	49427
Caldwell County	45967
Calhoun County	20047
Callahan County	13750
Cameron County	421191
Camp County	12450
Carson County	5808
Cass County	28399
Castro County	7337
Chambers County	47051
Cherokee County	50477
Childress County	6648
Clay County	10245
Cochran County	2559
Coke County	3288
Coleman County	7671
Collin County	1073149
Collingsworth County	2635
Colorado County	20566
Comal County	163573
Comanche County	13600
Concho County	3319
Cooke County	41697
Coryell County	83096
Cottle County	1374
Crane County	4668
Crockett County	3111
Crosby County	5098
Culberson County	2193
Dallam County	7116
Dallas County	2610957
Dawson County	12439
Deaf Smith County	18503
Delta County	5233
Denton County	913900
DeWitt County	19809
Dickens County	1760
Dimmit County	8563
Donley County	3269
Duval County	9808
Eastland County	17754
Ector County	165467
Edwards County	1414
Ellis County	194272
El Paso County	866093
Erath County	42715
Falls County	16961
Fannin County	35732
Fayette County	24452
Fisher County	3677
Floyd County	5378
Foard County	1086
Fort Bend County	828632
Franklin County	10366
Freestone County	19445
Frio County	18366
Gaines County	21701
Galveston County	351458
Garza County	5794
Gillespie County	26732
Glasscock County	1114
Goliad County	7005
Gonzales County	19653
Gray County	21179
Grayson County	136014
Gregg County	124175
Grimes County	29414
Guadalupe County	173541
Hale County	32439
Hall County	2801
Hamilton County	8230
Hansford County	5255
Hardeman County	3559
Hardin County	56277
Harris County	4732491
Harrison County	68778
Hartley County	5362
Haskell County	5424
Hays County	243809
Hemphill County	3368
Henderson County	82348
Hidalgo County	872204
Hill County	35965
Hockley County	21490
Hood County	61953
Hopkins County	36795
Houston County	22068
Howard County	34797
Hudspeth County	3196
Hunt County	100231
Hutchinson County	20539
Irion County	1522
Jack County	8492
Jackson County	15000
Jasper County	32900
Jeff Davis County	1978
Jefferson County	255979
Jim Hogg County	4839
Jim Wells County	38813
Johnson County	180733
Jones County	19676
Karnes County	14721
Kaufman County	146986
Kendall County	44527
Kenedy County	346
Kent County	759
Kerr County	52676
Kimble County	4289
King County	270
Kinney County	3127
Kleberg County	30958
Knox County	3361
Lamar County	50077
Lamb County	12984
Lampasas County	21707
La Salle County	6642
Lavaca County	20338
Lee County	17499
Leon County	15727
Liberty County	92351
Limestone County	22103
Lipscomb County	3042
Live Oak County	11343
Llano County	21249
Loving County	67
Lubbock County	311419
Lynn County	5606
McCulloch County	7567
McLennan County	261023
McMullen County	599
Madison County	13445
Marion County	9752
Martin County	5250
Mason County	3964
Matagorda County	36269
Maverick County	57844
Medina County	50920
Menard County	1971
Midland County	170221
Milam County	24724
Mills County	4439
Mitchell County	8985
Montague County	19969
Montgomery County	624938
Moore County	21273
Morris County	11963
Motley County	1052
Nacogdoches County	64624
Navarro County	52784
Newton County	12163
Nolan County	14721
Nueces County	353090
Ochiltree County	9960
Oldham County	1761
Orange County	84702
Palo Pinto County	28427
Panola County	22513
Parker County	149432
Parmer County	9851
Pecos County	15165
Polk County	50505
Potter County	118173
Presidio County	6102
Rains County	12199
Randall County	141231
Reagan County	3376
Real County	2743
Red River County	11550
Reeves County	14730
Refugio County	6747
Roberts County	823
Robertson County	16740
Rockwall County	109090
Runnels County	9921
Rusk County	52225
Sabine County	9881
San Augustine County	7919
San Jacinto County	27483
San Patricio County	68772
San Saba County	5730
Schleicher County	2442
Scurry County	16931
Shackelford County	3122
Shelby County	23926
Sherman County	2780
Smith County	234063
Somervell County	9214
Starr County	65835
Stephens County	9079
Sterling County	1383
Stonewall County	1245
Sutton County	3362
Swisher County	6957
Tarrant County	2114709
Taylor County	143383
Terrell County	744
Terry County	11792
Throckmorton County	1443
Titus County	31264
Tom Green County	120105
Travis County	1296100
Trinity County	13623
Tyler County	19797
Upshur County	40975
Upton County	3296
Uvalde County	24540
Val Verde County	47582
Van Zandt County	59690
Victoria County	91236
Walker County	76543
Waller County	57349
Ward County	11656
Washington County	35837
Webb County	267234
Wharton County	41550
Wheeler County	4980
Wichita County	129546
Wilbarger County	12846
Willacy County	20129
Williamson County	615266
Wilson County	49994
Winkler County	7749
Wise County	68866
Wood County	45010
Yoakum County	7669
Young County	17839
Zapata County	13884
Zavala County	9652
