Ada County	511931
Adams County	4625
Bannock County	88263
Bear Lake County	6545
Benewah County	9931
Bingham County	48876
Blaine County	24766
Boise County	8094
Bonner County	49491
Bonneville County	127930
Boundary County	12561
Butte County	2654
Camas County	1139
Canyon County	243115
Caribou County	7111
Cassia County	25164
Clark County	792
Clearwater County	8895
Custer County	4428
Elmore County	28827
Franklin County	14666
Fremont County	13592
Gem County	19792
Gooding County	15772
Idaho County	17040
Jefferson County	32202
Jerome County	24662
Kootenai County	179789
Latah County	40313
Lemhi County	8162
Lewis County	3715
Lincoln County	5282
Madison County	53881
Minidoka County	21955
Nez Perce County	42454
Oneida County	4611
Owyhee County	12336
Payette County	26350
Power County	7950
Shoshone County	13612
Teton County	12267
Twin Falls County	92243
Valley County	12241
Washington County	10898
