Atlantic County	274191
Bergen County	954774
Burlington County	461862
Camden County	523204
Cape May County	95077
Cumberland County	153848
Essex County	862032
Gloucester County	302607
Hudson County	722655
Hunterdon County	128839
Mercer County	386759
Middlesex County	861908
Monmouth County	643163
Morris County	509001
Ocean County	638824
Passaic County	523100
Salem County	64859
Somerset County	345014
Sussex County	144082
Union County	574349
Warren County	109595
