Adams County	29405
Alcorn County	34680
Amite County	12698
Attala County	17828
Benton County	7661
Bolivar County	30849
Calhoun County	13240
Carroll County	9941
Chickasaw County	17067
Choctaw County	8202
Claiborne County	9093
Clarke County	15533
Clay County	18645
Coahoma County	21232
Copiah County	28293
Covington County	18313
DeSoto County	185902
Forrest County	78136
Franklin County	7653
George County	24335
Greene County	13501
Grenada County	21581
Hancock County	46075
Harrison County	208613
Hinds County	226636
Holmes County	16912
Humphreys County	7715
Issaquena County	1326
Itawamba County	23824
Jackson County	143291
Jasper County	16348
Jefferson County	7254
Jefferson Davis County	11258
Jones County	67142
Kemper County	8983
Lafayette County	55905
Lamar County	64368
Lauderdale County	72706
Lawrence County	11984
Leake County	21247
Lee County	83228
Leflore County	28196
Lincoln County	34815
Lowndes County	58726
Madison County	109222
Marion County	24399
Marshall County	33754
Monroe County	34093
Montgomery County	9793
Neshoba County	28992
Newton County	21243
Noxubee County	10231
Oktibbeha County	51710
Panola County	33114
Pearl River County	56140
Perry County	11470
Pike County	40209
Pontotoc County	31206
Prentiss County	24935
Quitman County	6153
Rankin County	157052
Scott County	27958
Sharkey County	3767
Simpson County	25893
Smith County	14204
Stone County	18333
Sunflower County	25826
Tallahatchie County	12670
Tate County	28124
Tippah County	21732
Tishomingo County	18822
Tunica County	9720
Union County	27780
Walthall County	13863
Warren County	44548
Washington County	44613
Wayne County	19778
Webster County	9921
Wilkinson County	8525
Winston County	17673
Yalobusha County	12446
Yazoo County	26618
