Albany County	314368
Allegany County	46373
Bronx County	1466438
Broome County	198199
Cattaraugus County	76907
Cayuga County	76095
Chautauqua County	127424
Chemung County	83882
Chenango County	47073
Clinton County	79715
Columbia County	61550
Cortland County	46723
Delaware County	44186
Dutchess County	295742
Erie County	953254
Essex County	37336
Franklin County	47527
Fulton County	53160
Genesee County	58258
Greene County	47890
Hamilton County	5078
Herkimer County	60007
Jefferson County	116134
Kings County	2727393
Lewis County	26538
Livingston County	61699
Madison County	67890
Monroe County	758554
Montgomery County	49433
Nassau County	1393978
New York County	1687834
Niagara County	212252
Oneida County	231695
Onondaga County	475653
Ontario County	112475
Orange County	401322
Orleans County	40236
Oswego County	117351
Otsego County	58351
Putnam County	97660
Queens County	2395791
Rensselaer County	160923
Richmond County	495522
Rockland County	338121
St. Lawrence County	108311
Saratoga County	235689
Schenectady County	157861
Schoharie County	29720
Schuyler County	17857
Seneca County	33715
Steuben County	93363
Suffolk County	1524099
Sullivan County	78643
Tioga County	48355
Tompkins County	105404
Ulster County	181687
Warren County	65638
Washington County	61143
Wayne County	91103
Westchester County	1003245
Wyoming County	40401
Yates County	24709
