Baker County	16847
Benton County	96017
Clackamas County	422537
Clatsop County	41810
Columbia County	53074
Coos County	64999
Crook County	25739
Curry County	23683
Deschutes County	204801
Douglas County	111978
Gilliam County	2005
Grant County	7272
Harney County	7575
Hood River County	24057
Jackson County	223734
Jefferson County	25068
Josephine County	88346
Klamath County	70164
Lake County	8276
Lane County	383189
Lincoln County	50862
Linn County	129839
Malheur County	31693
Marion County	347119
Morrow County	12303
Multnomah County	803377
Polk County	89164
Sherman County	1907
Tillamook County	27748
Umatilla County	79988
Union County	26212
Wallowa County	7545
Wasco County	26726
Washington County	600811
Wheeler County	1451
Yamhill County	108239
