Adams County	31147
Antelope County	6276
Arthur County	431
Banner County	683
Blaine County	431
Boone County	5351
Box Butte County	10824
Boyd County	1806
Brown County	2903
Buffalo County	50129
Burt County	6721
Butler County	8349
Cass County	26593
Cedar County	8373
Chase County	3881
Cherry County	5462
Cheyenne County	9482
Clay County	6101
Colfax County	10546
Cuming County	9009
Custer County	10495
Dakota County	21502
Dawes County	8151
Dawson County	24039
Deuel County	1829
Dixon County	5580
Dodge County	37102
Douglas County	585010
Dundy County	1647
Fillmore County	5567
Franklin County	2885
Frontier County	2510
Furnas County	4615
Gage County	21663
Garden County	1883
Garfield County	1806
Gosper County	1891
Grant County	611
Greeley County	2180
Hall County	62730
Hamilton County	9403
Harlan County	3054
Hayes County	855
Hitchcock County	2610
Holt County	10083
Hooker County	707
Howard County	6496
Jefferson County	7260
Johnson County	5288
Kearney County	6695
Keith County	8322
Keya Paha County	763
Kimball County	3401
Knox County	8383
Lancaster County	322910
Lincoln County	34551
Logan County	714
Loup County	606
McPherson County	396
Madison County	35473
Merrick County	7659
Morrill County	4539
Nance County	3382
Nemaha County	7088
Nuckolls County	4081
Otoe County	15892
Pawnee County	2536
Perkins County	2851
Phelps County	8968
Pierce County	7328
Platte County	34280
Polk County	5225
Red Willow County	10671
Richardson County	7836
Rock County	1267
Saline County	14249
Sarpy County	191114
Saunders County	22361
Scotts Bluff County	36002
Seward County	17605
Sheridan County	5097
Sherman County	2956
Sioux County	1144
Stanton County	5824
Thayer County	5013
Thomas County	671
Thurston County	6769
Valley County	4048
Washington County	20904
Wayne County	9687
Webster County	3387
Wheeler County	773
York County	14084
