Adams County	522140
Alamosa County	16547
Arapahoe County	654900
Archuleta County	13790
Baca County	3514
Bent County	5759
Boulder County	329543
Broomfield County	75325
Chaffee County	20074
Cheyenne County	1707
Clear Creek County	9446
Conejos County	7612
Costilla County	3625
Crowley County	6012
Custer County	5045
Delta County	31661
Denver County	711463
Dolores County	2397
Douglas County	368990
Eagle County	55727
Elbert County	27128
El Paso County	737867
Fremont County	49661
Garfield County	62161
Gilpin County	5873
Grand County	15860
Gunnison County	17281
Hinsdale County	781
Huerfano County	6920
Jackson County	1363
Jefferson County	579581
Kiowa County	1452
Kit Carson County	6950
Lake County	7407
La Plata County	56250
Larimer County	362533
Las Animas County	14633
Lincoln County	5688
Logan County	21487
Mesa County	157335
Mineral County	924
Moffat County	13185
Montezuma County	26175
Montrose County	43168
Morgan County	29008
Otero County	18594
Ouray County	5035
Park County	17720
Phillips County	4512
Pitkin County	17348
Prowers County	11996
Pueblo County	169622
Rio Blanco County	6476
Rio Grande County	11408
Routt County	25091
Saguache County	6471
San Juan County	733
San Miguel County	8074
Sedgwick County	2336
Summit County	30941
Teller County	24926
Washington County	4861
Weld County	340036
Yuma County	9941
