Adams County	20673
Ashland County	15977
Barron County	46643
Bayfield County	16229
Brown County	268741
Buffalo County	13320
Burnett County	16588
Calumet County	52476
Chippewa County	66279
Clark County	34628
Columbia County	58510
Crawford County	16086
Dane County	562306
Dodge County	89262
Door County	30102
Douglas County	44275
Dunn County	45440
Eau Claire County	105818
Florence County	4556
Fond du Lac County	104076
Forest County	9160
Grant County	51934
Green County	36992
Green Lake County	18997
Iowa County	23676
Iron County	6128
Jackson County	21102
Jefferson County	84858
Juneau County	26759
Kenosha County	169073
Kewaunee County	20539
La Crosse County	120852
Lafayette County	16605
Langlade County	19438
Lincoln County	28374
Manitowoc County	81250
Marathon County	137954
Marinette County	41869
Marquette County	15584
Menominee County	4255
Milwaukee County	938149
Monroe County	46281
Oconto County	39043
Oneida County	37839
Outagamie County	190832
Ozaukee County	91569
Pepin County	7335
Pierce County	42191
Polk County	45006
Portage County	70378
Price County	14015
Racine County	197440
Richland County	17274
Rock County	163643
Rusk County	14168
St. Croix County	93797
Sauk County	65718
Sawyer County	18107
Shawano County	40838
Sheboygan County	117937
Taylor County	19897
Trempealeau County	30776
Vernon County	30693
Vilas County	23076
Walworth County	106499
Washburn County	16597
Washington County	136732
Waukesha County	407148
Waupaca County	51713
Waushara County	24511
Winnebago County	171646
Wood County	74091
