Barbour County	15468
Berkeley County	126069
Boone County	21312
Braxton County	12247
Brooke County	22140
Cabell County	93418
Calhoun County	6176
Clay County	7892
Doddridge County	7735
Fayette County	39927
Gilmer County	7377
Grant County	10983
Greenbrier County	32608
Hampshire County	23302
Hancock County	28656
Hardy County	14160
Harrison County	65158
Jackson County	27738
Jefferson County	58370
Kanawha County	177952
Lewis County	16892
Lincoln County	20126
Logan County	31909
McDowell County	18363
Marion County	56001
Marshall County	30115
Mason County	25157
Mercer County	59097
Mineral County	26857
Mingo County	23005
Monongalia County	106387
Monroe County	12332
Morgan County	17221
Nicholas County	24300
Ohio County	41776
Pendleton County	6142
Pleasants County	7601
Pocahontas County	7841
Preston County	34358
Putnam County	57260
Raleigh County	73771
Randolph County	27806
Ritchie County	8383
Roane County	13898
Summers County	11908
Taylor County	16492
Tucker County	6672
Tyler County	8155
Upshur County	23791
Wayne County	38498
Webster County	8249
Wetzel County	14170
Wirt County	5063
Wood County	83624
Wyoming County	21051
