Adair County	19415
Alfalfa County	5713
Atoka County	14174
Beaver County	5012
Beckham County	22302
Blaine County	8711
Bryan County	46293
Caddo County	26858
Canadian County	155507
Carter County	48003
Cherokee County	47081
Choctaw County	14196
Cimarron County	2290
Cleveland County	296019
Coal County	5279
Comanche County	121129
Cotton County	5543
Craig County	14146
Creek County	71776
Custer County	28423
Delaware County	40400
Dewey County	4466
Ellis County	3745
Garfield County	62629
Garvin County	25627
Grady County	54805
Grant County	4168
Greer County	5488
Harmon County	2465
Harper County	3255
Haskell County	11549
Hughes County	13334
Jackson County	24731
Jefferson County	5326
Johnston County	10222
Kay County	43541
Kingfisher County	15151
Kiowa County	8487
Latimer County	9461
Le Flore County	48131
Lincoln County	33469
Logan County	49726
Love County	10143
McClain County	41887
McCurtain County	30786
McIntosh County	18946
Major County	7750
Marshall County	15342
Mayes County	39066
Murray County	13869
Muskogee County	66160
Noble County	10900
Nowata County	9296
Okfuskee County	11238
Oklahoma County	797296
Okmulgee County	36679
Osage County	45741
Ottawa County	30209
Pawnee County	15544
Payne County	81592
Pittsburg County	43727
Pontotoc County	38077
Pottawatomie County	72441
Pushmataha County	10797
Roger Mills County	3427
Rogers County	95315
Seminole County	23508
Sequoyah County	39255
Stephens County	42753
Texas County	21283
Tillman County	6956
Tulsa County	670157
Wagoner County	81377
Washington County	52593
Washita County	10903
Woods County	8587
Woodward County	20385
