Alameda County	1648556
Alpine County	1235
Amador County	41259
Butte County	208309
Calaveras County	46221
Colusa County	21917
Contra Costa County	1161413
Del Norte County	28100
El Dorado County	193221
Fresno County	1013581
Glenn County	28805
Humboldt County	136310
Imperial County	179851
Inyo County	18970
Kern County	917673
Kings County	153443
Lake County	68766
Lassen County	33159
Los Angeles County	9829544
Madera County	159410
Marin County	260206
Mariposa County	17147
Mendocino County	91305
Merced County	286461
Modoc County	8661
Mono County	13247
Monterey County	437325
Napa County	136207
Nevada County	103487
Orange County	3167809
Placer County	412300
Plumas County	19915
Riverside County	2458395
Sacramento County	1588921
San Benito County	66677
San Bernardino County	2194710
San Diego County	3286069
San Francisco County	815201
San Joaquin County	789410
San Luis Obispo County	283159
San Mateo County	737888
Santa Barbara County	446475
Santa Clara County	1885508
Santa Cruz County	267792
Shasta County	182139
Sierra County	3283
Siskiyou County	44118
Solano County	451716
Sonoma County	485887
Stanislaus County	552999
Sutter County	99063
Tehama County	65498
Trinity County	16060
Tulare County	477054
Tuolumne County	55810
Ventura County	839784
Yolo County	216986
Yuba County	83421
