Adair County	18932
Allen County	20797
Anderson County	24035
Ballard County	7695
Barren County	44544
Bath County	12778
Bell County	23858
Boone County	137412
Bourbon County	20229
Boyd County	47899
Boyle County	30747
Bracken County	8439
Breathitt County	13553
Breckinridge County	20651
Bullitt County	82918
Butler County	12294
Caldwell County	12624
Calloway County	37560
Campbell County	93050
Carlisle County	4791
Carroll County	10863
Carter County	26412
Casey County	15866
Christian County	72357
Clark County	36871
Clay County	20206
Clinton County	9265
Crittenden County	8947
Cumberland County	5879
Daviess County	103063
Edmonson County	12291
Elliott County	7381
Estill County	14092
Fayette County	321793
Fleming County	15224
Floyd County	35274
Franklin County	51682
Fulton County	6512
Gallatin County	8775
Garrard County	17362
Grant County	25244
Graves County	36615
Grayson County	26524
Green County	11291
Greenup County	35649
Hancock County	9064
Hardin County	111607
Harlan County	26164
Harrison County	18950
Hart County	19460
Henderson County	44329
Henry County	15657
Hickman County	4424
Hopkins County	45138
Jackson County	12984
Jefferson County	777874
Jessamine County	53626
Johnson County	22556
Kenton County	169495
Knott County	14053
Knox County	29909
Larue County	15028
Laurel County	62561
Lawrence County	16290
Lee County	7451
Leslie County	10278
Letcher County	21253
Lewis County	12987
Lincoln County	24243
Livingston County	8959
Logan County	27771
Lyon County	8803
McCracken County	67454
McCreary County	16892
McLean County	9100
Madison County	94666
Magoffin County	11497
Marion County	19725
Marshall County	31748
Martin County	11140
Mason County	16931
Meade County	30131
Menifee County	6194
Mercer County	22850
Metcalfe County	10349
Monroe County	11233
Montgomery County	28219
Morgan County	13820
Muhlenberg County	30694
Nelson County	47098
Nicholas County	7712
Ohio County	23688
Oldham County	68685
Owen County	11294
Owsley County	3953
Pendleton County	14607
Perry County	27929
Pike County	57391
Powell County	13133
Pulaski County	65423
Robertson County	2257
Rockcastle County	16115
Rowan County	24861
Russell County	18156
Scott County	58252
Shelby County	48461
Simpson County	19718
Spencer County	19916
Taylor County	26235
Todd County	12285
Trigg County	14192
Trimble County	8530
Union County	13544
Warren County	137212
Washington County	12072
Wayne County	19540
Webster County	12813
Whitley County	36939
Wolfe County	6507
Woodford County	27075
