Abbeville County	24299
Aiken County	170776
Allendale County	7858
Anderson County	206908
Bamberg County	13189
Barnwell County	20580
Beaufort County	191748
Berkeley County	236701
Calhoun County	14165
Charleston County	413024
Cherokee County	56052
Chester County	32209
Chesterfield County	43268
Clarendon County	31024
Colleton County	38462
Darlington County	62755
Dillon County	28087
Dorchester County	163327
Edgefield County	26153
Fairfield County	20690
Florence County	136504
Georgetown County	63921
Greenville County	533834
Greenwood County	69241
Hampton County	18180
Horry County	365579
Jasper County	30324
Kershaw County	66130
Lancaster County	100336
Laurens County	67803
Lee County	16280
Lexington County	300137
McCormick County	9760
Marion County	28784
Marlboro County	26382
Newberry County	37996
Oconee County	79203
Orangeburg County	82962
Pickens County	132229
Richland County	418307
Saluda County	18821
Spartanburg County	335864
Sumter County	104758
Union County	27016
Williamsburg County	30484
York County	288595
