Adams County	64954
Alexander County	5030
Bond County	16596
Boone County	53159
Brown County	6421
Bureau County	32883
Calhoun County	4369
Carroll County	15698
Cass County	12773
Champaign County	205943
Christian County	33662
Clark County	15300
Clay County	13143
Clinton County	36793
Coles County	46765
Cook County	5173146
Crawford County	18659
Cumberland County	10345
DeKalb County	100414
De Witt County	15341
Douglas County	19722
DuPage County	924885
Edgar County	16520
Edwards County	6075
Effingham County	34430
Fayette County	21384
Ford County	13511
Franklin County	37442
Fulton County	33197
Gallatin County	4903
Greene County	11843
Grundy County	52989
Hamilton County	7911
Hancock County	17400
Hardin County	3650
Henderson County	6312
Henry County	48907
Iroquois County	26827
Jackson County	52565
Jasper County	9193
Jefferson County	36877
Jersey County	21333
Jo Daviess County	21939
Johnson County	13463
Kane County	515588
Kankakee County	106601
Kendall County	134867
Knox County	49268
Lake County	711239
LaSalle County	108965
Lawrence County	15152
Lee County	34049
Livingston County	35664
Logan County	27992
McDonough County	26828
McHenry County	311122
McLean County	170889
Macon County	102432
Macoupin County	44406
Madison County	264490
Marion County	37390
Marshall County	11663
Mason County	12881
Massac County	13960
Menard County	12164
Mercer County	15582
Monroe County	34932
Montgomery County	28084
Morgan County	32606
Moultrie County	14510
Ogle County	51449
Peoria County	179432
Perry County	20985
Piatt County	16753
Pike County	14618
Pope County	3779
Pulaski County	5065
Putnam County	5566
Randolph County	30142
Richland County	15796
Rock Island County	142909
St. Clair County	254796
Saline County	23320
Sangamon County	194734
Schuyler County	6843
Scott County	4836
Shelby County	20789
Stark County	5294
Stephenson County	44021
Tazewell County	130413
Union County	16923
Vermilion County	73095
Wabash County	11202
Warren County	16531
Washington County	13655
Wayne County	15963
White County	13784
Whiteside County	55305
Will County	697252
Williamson County	66879
Winnebago County	283119
Woodford County	38225
