Appling County	18488
Atkinson County	8391
Bacon County	11079
Baker County	2819
Baldwin County	43781
Banks County	18562
Barrow County	86658
Bartow County	110843
Ben Hill County	17158
Berrien County	18147
Bibb County	156762
Bleckley County	12607
Brantley County	18101
Brooks County	16270
Bryan County	46938
Bulloch County	82442
Burke County	24310
Butts County	25781
Calhoun County	5509
Camden County	55664
Candler County	11037
Carroll County	121968
Catoosa County	68397
Charlton County	12766
Chatham County	296329
Chattahoochee County	9048
Chattooga County	24932
Cherokee County	274615
Clarke County	128711
Clay County	2882
Clayton County	297100
Clinch County	6725
Cobb County	766802
Coffee County	43386
Colquitt County	45812
Columbia County	159639
Cook County	17225
Coweta County	149956
Crawford County	12153
Crisp County	19879
Dade County	16326
Dawson County	28497
Decatur County	29038
DeKalb County	757718
Dodge County	19759
Dooly County	10885
Dougherty County	84844
Douglas County	145814
Early County	10619
Echols County	3699
Effingham County	66741
Elbert County	19579
Emanuel County	22716
Evans County	10672
Fannin County	25817
Fayette County	120574
Floyd County	98771
Forsyth County	260206
Franklin County	23785
Fulton County	1065334
Gilmer County	32026
Glascock County	2919
Glynn County	84739
Gordon County	58237
Grady County	25918
Greene County	19536
Gwinnett County	964546
Habersham County	46774
Hall County	207369
Hancock County	8630
Haralson County	30572
Harris County	35626
Hart County	26409
Heard County	11565
Henry County	245235
Houston County	166829
Irwin County	9618
Jackson County	80286
Jasper County	15278
Jeff Davis County	14872
Jefferson County	15524
Jenkins County	8639
Johnson County	9160
Jones County	28400
Lamar County	19080
Lanier County	9907
Laurens County	49547
Lee County	33411
Liberty County	65711
Lincoln County	7749
Long County	17152
Lowndes County	119276
Lumpkin County	34278
McDuffie County	21633
McIntosh County	11123
Macon County	12004
Madison County	30885
Marion County	7440
Meriwether County	20793
Miller County	5919
Mitchell County	21521
Monroe County	28712
Montgomery County	8653
Morgan County	20635
Murray County	39951
Muscogee County	205617
Newton County	115355
Oconee County	43023
Oglethorpe County	15140
Paulding County	173780
Peach County	28417
Pickens County	34024
Pierce County	19976
Pike County	19477
Polk County	43496
Pulaski County	9917
Putnam County	22585
Quitman County	2243
Rabun County	17119
Randolph County	6287
Richmond County	205673
Rockdale County	94082
Schley County	4478
Screven County	14105
Seminole County	9197
Spalding County	67909
Stephens County	26865
Stewart County	5341
Sumter County	29283
Talbot County	5742
Taliaferro County	1558
Tattnall County	23052
Taylor County	7799
Telfair County	12414
Terrell County	8964
Thomas County	45842
Tift County	41212
Toombs County	26911
Towns County	12875
Treutlen County	6306
Troup County	69720
Turner County	8966
Twiggs County	7856
Union County	25521
Upson County	27720
Walker County	68510
Walton County	99853
Ware County	36033
Warren County	5240
Washington County	19785
Wayne County	30380
Webster County	2367
Wheeler County	7471
White County	28442
Whitfield County	102848
Wilcox County	8739
Wilkes County	9513
Wilkinson County	8831
Worth County	20554
