Anderson County	77209
Bedford County	50302
Benton County	15812
Bledsoe County	14930
Blount County	135566
Bradley County	108741
Campbell County	39277
Cannon County	14547
Carroll County	28415
Carter County	56315
Cheatham County	41087
Chester County	17347
Claiborne County	32038
Clay County	7554
Cocke County	36022
Coffee County	58102
Crockett County	13884
Cumberland County	61272
Davidson County	715486
Decatur County	11402
DeKalb County	20171
Dickson County	54432
Dyer County	36646
Fayette County	42139
Fentress County	18522
Franklin County	42781
Gibson County	50375
Giles County	30295
Grainger County	23525
Greene County	70220
Grundy County	13531
Hamblen County	64435
Hamilton County	366991
Hancock County	6622
Hardeman County	25410
Hardin County	26800
Hawkins County	56669
Haywood County	17795
Henderson County	27818
Henry County	32115
Hickman County	24942
Houston County	8285
Humphreys County	18974
Jackson County	11617
Jefferson County	54870
Johnson County	17966
Knox County	480126
Lake County	6980
Lauderdale County	25100
Lawrence County	44189
Lewis County	12602
Lincoln County	35309
Loudon County	55097
McMinn County	53315
McNairy County	25839
Macon County	25243
Madison County	98777
Marion County	28834
Marshall County	34441
Maury County	101700
Meigs County	12785
Monroe County	46384
Montgomery County	221160
Moore County	6457
Morgan County	21020
Obion County	30716
Overton County	22588
Perry County	8360
Pickett County	4995
Polk County	17569
Putnam County	79982
Rhea County	32903
Roane County	53513
Robertson County	72860
Rutherford County	343128
Scott County	21842
Sequatchie County	15863
Sevier County	98497
Shelby County	928644
Smith County	19939
Stewart County	13683
Sullivan County	158092
Sumner County	197272
Tipton County	60961
Trousdale County	11661
Unicoi County	17867
Union County	19820
Van Buren County	6171
Warren County	41023
Washington County	133080
Wayne County	16202
Weakley County	32864
White County	27424
Williamson County	249424
Wilson County	148564
