Adair County	7541
Adams County	3641
Allamakee County	13926
Appanoose County	12257
Audubon County	5635
Benton County	25691
Black Hawk County	130368
Boone County	26723
Bremer County	25081
Buchanan County	20657
Buena Vista County	20771
Butler County	14332
Calhoun County	9915
Carroll County	20692
Cass County	13050
Cedar County	18410
Cerro Gordo County	42706
Cherokee County	11503
Chickasaw County	11887
Clarke County	9785
Clay County	16440
Clayton County	16998
Clinton County	46463
Crawford County	16193
Dallas County	103796
Davis County	9138
Decatur County	7659
Delaware County	17510
Des Moines County	38491
Dickinson County	17851
Dubuque County	98718
Emmet County	9321
Fayette County	19258
Floyd County	15413
Franklin County	9952
Fremont County	6567
Greene County	8717
Grundy County	12347
Guthrie County	10567
Hamilton County	14887
Hancock County	10663
Hardin County	16708
Harrison County	14669
Henry County	20387
Howard County	9478
Humboldt County	9634
Ida County	6956
Iowa County	16568
Jackson County	19368
Jasper County	37764
Jefferson County	15647
Johnson County	154748
Jones County	20805
Keokuk County	9914
Kossuth County	14529
Lee County	33215
Linn County	228939
Louisa County	10749
Lucas County	8710
Lyon County	12011
Madison County	16773
Mahaska County	21984
Marion County	33380
Marshall County	39853
Mills County	14465
Mitchell County	10555
Monona County	8574
Monroe County	7610
Montgomery County	10322
Muscatine County	42688
O'Brien County	14015
Osceola County	6159
Page County	15197
Palo Alto County	8906
Plymouth County	25650
Pocahontas County	7074
Polk County	496844
Pottawattamie County	93304
Poweshiek County	18586
Ringgold County	4639
Sac County	9752
Scott County	174170
Shelby County	11770
Sioux County	35893
Story County	99472
Tama County	16867
Taylor County	5868
Union County	12018
Van Buren County	7243
Wapello County	35256
Warren County	53402
Washington County	22491
Wayne County	6508
Webster County	37147
Winnebago County	10656
Winneshiek County	19892
Woodbury County	105607
Worth County	7385
Wright County	12785
