Allen County	12464
Anderson County	7778
Atchison County	16239
Barber County	4110
Barton County	25216
Bourbon County	14323
Brown County	9455
Butler County	67889
Chase County	2598
Chautauqua County	3395
Cherokee County	19130
Cheyenne County	2633
Clark County	1977
Clay County	8077
Cloud County	8928
Coffey County	8338
Comanche County	1670
Cowley County	34496
Crawford County	39110
Decatur County	2751
Dickinson County	18459
Doniphan County	7471
Douglas County	119363
Edwards County	2832
Elk County	2441
Ellis County	28790
Ellsworth County	6336
Finney County	38107
Ford County	34159
Franklin County	25986
Geary County	35934
Gove County	2755
Graham County	2400
Grant County	7324
Gray County	5644
Greeley County	1304
Greenwood County	5939
Hamilton County	2484
Harper County	5331
Harvey County	33817
Haskell County	3668
Hodgeman County	1710
Jackson County	13261
Jefferson County	18411
Jewell County	2937
Johnson County	613219
Kearny County	3891
Kingman County	7392
Kiowa County	2392
Labette County	19912
Lane County	1565
Leavenworth County	82184
Lincoln County	2903
Linn County	9747
Logan County	2722
Lyon County	31998
McPherson County	30146
Marion County	11712
Marshall County	9979
Meade County	4022
Miami County	34593
Mitchell County	5748
Montgomery County	31156
Morris County	5356
Morton County	2692
Nemaha County	10216
Neosho County	15784
Ness County	2672
Norton County	5342
Osage County	15768
Osborne County	3498
Ottawa County	5838
Pawnee County	6225
Phillips County	4815
Pottawatomie County	25790
Pratt County	9181
Rawlins County	2549
Reno County	61414
Republic County	4662
Rice County	9390
Riley County	72208
Rooks County	4831
Rush County	2953
Russell County	6703
Saline County	53888
Scott County	5131
Sedgwick County	523828
Seward County	21747
Shawnee County	178264
Sheridan County	2478
Sherman County	5895
Smith County	3576
Stafford County	4034
Stanton County	2044
Stevens County	5293
Sumner County	22385
Thomas County	7877
Trego County	2793
Wabaunsee County	6966
Wallace County	1508
Washington County	5511
Wichita County	2082
Wilson County	8526
Woodson County	3102
Wyandotte County	167046
